app,review,score
Tokopedia,"saya pesan dari tokopedia tanggal 3 maret 11:58 WIB, tapi sampai tgl 5 maret pukul 02:00 pesanan saya tidak juga dilakukan proses pengiriman oleh pihak toko TP-Link, saya puluhan kali ajukan komplain ke pihak TOKOPEDIA care namun hanya dapat jawaban utk sabar. peraturan pihak tokopedia bahwa H+1 hari kerja bahwa pesanan sudah harus dikirim namun pihak tokopedia dalam komplain saya mengarahkan utk membatalkan pesanan saya.. SANGAT2 TIDAK PROFESIONAL PIHAK TOKOPEDIA & PIHAK TP-LINK !!!!!!",1
Tokopedia,ok baguss,5
Tokopedia,aman dan nyaman...,5
Tokopedia,"Gangguan di rumah tokped gak beres2 sejak tahun baru...Error terus tiap x mau melakukan pembayaran malah kadang di bilang gak ada sinyal pdhal buka youtube dan ig lancar2 aj...Ud d restart berkali2, install ulang, plane mode gak ada perubahan...Apa krn efek tiktok shop gabung ke tokped..??",4
Tokopedia,"Aplikasi toped bagus gk ribet, ada ovonya segala. Jadi mesen makanan lewat grab pake ovo yg di toped 😘",1
Tokopedia,sangat memuaskan belaja di sini,5
Tokopedia,aplkasinya sangat bagus dan membantu,5
Tokopedia,"yuk pindah ke shope , integrasi tokopedia sangat ribett ,,, niat mau jualan malah gak bisa aplikasi gak guna sampah bangettt . tiap minggu aplikasinya pembaruan mulu jadi males buka aplikasi karna ganggu banget . padahal kalo shope gak di perbarui pun aplikasi masih bisa digunakan , kalau tokped gak bisa dipake 👎👎",1
Tokopedia,banyak promo+ gratis ongkir mantap pokoknya,5
Tokopedia,"bagus, pengembalian dana saat pembatalan pesanan cukup cepat, Terimakasih",5
Tokopedia,"udah 2 kali beli di tokopedia pakai sameday dapet kurir paxel, paket di ambil sama kurir udah malem dan ujung2nya paket datang besoknya. lama-lama males juga pakai tokopedia, mending shopee pakai sameday kurir spx paketnya selalu datang di hari yang sama.",1
Tokopedia,aplikasi terpercaya 👍👍👍,5
Tokopedia,"di toko yg sama, barang yang sama, jauh lebih murah di shopee bjir..",1
Tokopedia,"kurang bagus ga kayak aplikasi sioren, di sini toko seenak sdri batalin orderan cust.",2
Tokopedia,Setelah update malah ngelag. Plus loadnya juga lama :(,3
Tokopedia,menu lacak semakin ga kelihatan,1
Tokopedia,unintal aja aplikasi ruwet ribet daftar toko susah amat entar lagi bangkrut lu..,1
Tokopedia,"beli obat aja di persulit padahal saya ada resep dari dokter nya , tpi malah di suruh konsul lagi. ini mau nya gimana coba.",1
Tokopedia,mantap banget,5
Tokopedia,Promonya hoax,1
Tokopedia,murah bgt. cepat juga,5
Tokopedia,Bagus dan cepat,5
Tokopedia,skrg Tokopedia gk ada gratis ongkir apa?,1
Tokopedia,pelayanan sangat buruk,1
Tokopedia,terlalu mahal ongkirnya,1
Tokopedia,Kecewa bener stengah jam lebih mau top up e money stuck di verif pembayaran. Ga jelas bgt asli,1
Tokopedia,Ganggu aja,1
Tokopedia,voucher tidak bisa di gunakan dan voucher cepat hilang,1
Tokopedia,tolong dong buka in aplikasi ini dengan proses yg mudah sebab aplikasi yg ngeleg bikin pusing.tima kasih,5
Tokopedia,bacot notife asu yah,1
Tokopedia,"slalu telat pengiriman,makanya punya kurir sendiri jgn mitra2an",1
Tokopedia,Bug nya banyak niat beli malah harganya jadi normal,1
Tokopedia,saya tidak iklan nya,1
Tokopedia,"TOKOPEDIA semakin jadi parah banget banyak masalah, sering time out",1
Tokopedia,buruk harganya ga konsisten,1
Tokopedia,sangat menganggu,1
Tokopedia,kenapa jd sering froud ga bisa check out,1
Tokopedia,"sangat murah,kualitas,pengiriman bagus",5
Tokopedia,ongkirnya dibikin gratis dong kyk shopee sama tiktok Adain fitur pencarian foto supaya enak cri yg mau kita beli contohnya baju atau tas pria,3
Tokopedia,"sekarang kok lama bener ya untuk pengiriman instant gosend, masa menunggu kurir aja sampe 1 jam lebih. mohon di tingkatkan lagi pengiriman instantnya, kalo nggak pilih grab aja teruuus.",5
Tokopedia,mana promonya,1
Tokopedia,aplikasinya buruk tidak bisa ganti no hp,1
Tokopedia,"paket sering gak sampai. udah jelas pengiriman kelamat yang salah dengan alamat saya yang ada di invoice dan resi, tapi Tokopedia gak punya sistem yang bisa mendeteksi itu, parahnya lagi malah membenarkan dan berpihak pada kurir!!! bubar aja toko pedia & j&t!!! Juga, ngasih gratis ongkir tapi Ekspedisi abal-abal kaya JNT. paket teLat parah atau malah gak sampai!!! Kalo merasa rugi ya gak usah kasih gratis ongkir apalagi kalo cuma buat nyusahin!! prettt... uninstall.. pindah aja kesebelah",1
Tokopedia,"Kesalahan ada di pihak kalian, tetapi saya sebagai konsumen yang harus menanggung kerugian yang disebabkan oleh tim anda. Tidak recommended lagi menggunakan aplikasi ini.",1
Tokopedia,saya unistal lemot dan gangguan mulu,5
Tokopedia,"ongkir keluar pulau Jawa mahal,",4
Tokopedia,aplikasi nya bagus,5
Tokopedia,"Tokopedia kebanyakan iklan, aplikasinya jadi berat. ga seperti dlu. tolong di perbaiki dong",2
Tokopedia,"Hati"" yg make tokopedia, klo ada barang refund bisa diperlama sampe berbulan""",1
Tokopedia,terkena penipuan cod di chat Tokopedia balasan tidak menemukan solusi,1
Tokopedia,"Senang sayah pake tokopedia, aplikasinya berwarna biru bagus, suka berubah rubah warnanya lambang aplikasi, keirren,, barang di tokopedia bagus bagus, tolong admin tokopedia pertahankan, jangan sambay bangkruut,",5
Tokopedia,entah kenapa semenjak terafiliasi ama t*kt*k makin ribet dan mengecewakan,1
Tokopedia,so so,3
Tokopedia,belanja dengan harga terjangkau,5
Tokopedia,"selalu puas belanja di sini cuma kurir nya aja yg dari J&T saya sangat d kecewakan main retur aja pesenan orang alasan ga ada orang nya, d tolak pembeli, kurir ga ada otak nya untuk ke depan tolong di perbaiaki lagi terimakasih sukses selalu",5
Tokopedia,"Tokopedia sekarang sudah tidak aman untuk bertransaksi lg, bisa hack sm kurir Tokopedia sendiri, Sy lapor justru di blokir akun sy payah2, payah2, payah2",1
Tokopedia,alhamdulillah dtg kulitnya bgus,5
Tokopedia,"Pesanan saya pada dibatalkan oleh sistem. Toko gak kunjung mengirimkan sampai dibatalkan sendiri oleh sistem. Kebanyakan alasannya sih karena menunggu kurir, tapi masalahnya di aplikasi e-commerce lain, sepengalaman saya gaada tuh yang sampai 4 hari ""menunggu kurir"". Kan saya jadi skeptis ""apa karena pake voucher, toko gamau rugi jadinya di acc tapi nunggu pembatalan sistem"" ? itu aja sih yang bikin kecewa nya. Kalau ini pesanan terakhir saya juga dibatalkan keknya gaakan pake app ini lagi.",1
Tokopedia,"pengiriman lama bngt bisa 5-6 hari, kadang dh sampe di kota tapi g di anter²",2
Tokopedia,pernah belanja tapi datangnya lama,4
Tokopedia,pengiriman terlalu lamaa pernah beli laptop hampir 1 bulan baru sampe,1
Tokopedia,sejak digabungkan dengan Tik tok saya sudah tidak mau belanja di sini lg,1
Tokopedia,iklan mengganggu..!!,1
Tokopedia,Pelayanannya..okeey👍 pokoknya Yakin belanja disini..👌😘,5
Tokopedia,"Untuk Tokopedia nyaa sendiri ga adaa masalah, toko oren aja bisa lepas dari JandT masa tokopedia gabisa sihh?",4
Tokopedia,"layanan slow respon, pembayaran tidak terverifikasi. layanan slow respon, tanpa solusi.",1
Tokopedia,"Kadang ngebug, tidak dapat melakukan payment",3
Tokopedia,"banyak toko tutup,,udah check out nunggu lama di cek lagi ternyata toko dah lama gak aktif,,mohon kedepannya di bering pemberitahuan jika toko memang gak jualan lagi",3
Tokopedia,"banyak selller nonaktif dibiarkan, beberapa kali checkout ga dikirim akhirnya batal, percuma ngasih voucher kalo ujung²nya batal pesanannya",2
Tokopedia,makasih Tokopedia sangat membantu,5
Tokopedia,"kualitas pengantaran nya sangat rendah, platfrom sebesar ini masa kualitas pengantaran nya sangat rendah",1
Tokopedia,belanja jadi mudah,5
Tokopedia,"2x saya beli celana tactical am jam tangan di bohongin , celen bekas pake, am celana sobek"". jam tangan gak ad cas Bede am yg di iklanain. sangat mengecewakan pelanggan",1
Tokopedia,ni aplikasi mantap no scam² dana hilang beberapa jam kembali lgi mantapp,5
Tokopedia,"sekarang ongkirnya mahal, terlalu banyak iklan di aplikasi lain",3
Tokopedia,"gimana sih, mau checkout tinggal bayar terjadi kendala mulu, bisa dipake ngga sih aplikasi nya, terserah dah",1
Tokopedia,Iklan selalu muncul,1
Tokopedia,"Pelayanan retur tidak bagus, user tidak mengerti salah pencet tidak dapat dibantu oleh tim tokopedia.",1
Tokopedia,yoi,5
Tokopedia,aplikasi belaja keren,5
Tokopedia,"Tokopedia tolong ubah chat dokter ke halodoc lagi, Tokopedia Farma parah banget, susah banget dapat dokter, terus yg dipilih toko mana , yg disaranin toko mana, kan gak lucu kalau kejauhan mahalan ongkir daripada harga obat",2
Tokopedia,pengirimannya buruk ndak bisa pilih pengiriman,1
Tokopedia,ada promo tapi waktu dipakai disuruh beli tanpa promo maksudnya apa ini???,1
Tokopedia,waktu bayar diskonnya hilang,1
Tokopedia,bagus sangat ganggu aja,5
Tokopedia,"bonus point yg gk guna, keluarnya cuman beberapa ribu doang, sampai expired 200+rb, hapus aja lah",1
Tokopedia,Aplikasi Tokopedia ini sangat bagus banget digunakan untuk belanja karena banyak diskon yang bisa dipakai dan hasilnya terbaik,5
Tokopedia,ga ada promo apalagi gratis ongkir,1
Tokopedia,"kenapa masih dipertahankan kerjasama dengan kargo jne ini, bikin males belanja karna pengiriman jne yang lama pol",1
Tokopedia,"aplikasi lemot ga ada gratis ongkir medit banget, sekarang beli obat ga bisa upload resep harus chat dokter sungguh dongok",1
Tokopedia,"aplikasi Semakin jelek sekali di pake sering blengk gak loading.....saya pelanggan Tokopedia udah lama sejak 2019an... TPI sekarang malak aplikasi Semakin buruk.... Ada program Gratis ongkir..saat cek out.....Ongkir Membengkak.,..... ada iklan BEBAS ONGKIR....tapi harus langganan per bulan 150 000..sama aja bohong ..... Karena gak setiap hari belanja di Tokopedia Buruk...Buruk..Buruk..... geser ke si oyen aja kali",1
Tokopedia,Sebaiknya Tokopedia memberi opsi pengiriman kepada konsumen...,3
Tokopedia,mkasih atas kenyamanan anda,5
Tokopedia,"sekarang ga ada gratis ongkir, harus berlangganan plus dulu.. jadi males belanja ditokped lagi",1
Tokopedia,"aplikasi ecommerce paling kocak, bukan jadi mudah malah nyusahin penjual dan pembeli.. aplikasi yg ga support sama UMKM, tapi di suport terus sama pemerintah.. saya sudah beralih ke shopee.",2
Tokopedia,sangat baik cepat layananya,5
Tokopedia,sangat bagus sih,5
Tokopedia,Mantap.....Jaya Terus...,5
Tokopedia,JELEK BANGETTTTTT TOKOPEDIAAAA:( nyesel banget kaliini berbelanja di Tokopedia,1
Tokopedia,iklan nya merusak perangkat hp saya,1
Tokopedia,SAYA SANGAT MENYUKAI NYA DENGAN BARANG YANG SESUAI,5
Tokopedia,"Tokopedia ini makin ga jelas dan merugikan pembeli.. paket non cod sudah 2 Minggu stuck dan ga Bergerak sama sekali , dikomplain malah di tolak , ditanya perihal barang ga bisa jawab.. benar2 merugikan konsumen... sampai detik ini masih menggantung paket ga datang, komplain di tolak, uang ga kembali.. bertransaksi non COD di Tokopedia sangat2 riskan dan tidak aman..",1
Tokopedia,terimakasih Tokopedia,5
Tokopedia,masa mau beli barang mumpung ada promo eh mau beli malah nggak bisa promo nya apaan sih nggak jelas banget sumpah udah pake dana tetap aja sumpah nggak jelas banget asli,1
Tokopedia,mantap boss,4
Tokopedia,"mudah gunakannya,keamanan dijamin,",5
Tokopedia,"mau beli obat skrg ribet bgt. hrs konsultasi ditokoclinik, dokternya ngasi resep obat dgn harga yg mehong². ga kyk dlu, ribet.",3
Tokopedia,untuk pelayanan dan pembelian sudah bagus cuma satu sering-seringlah untuk perhatikan lagi penjual sudah berapa kali barang yang datang bukan yang mau aku beli,4
Tokopedia,aplikasi bagus membantu saya dlm belanja,5
Tokopedia,gak jelas apk nya,1
Tokopedia,"Min promo nendang nya dong munculin 99% samp 1jt deh, wkwkwk, minimal 50% sampai 1jt juga boleh, mau beli hifi air 5G nih",5
Tokopedia,"aplikasi mantap responnya baik, sekarang aku kasih bintang⭐⭐⭐⭐⭐",5
Tokopedia,semoga sukses terus dan jaya 😁🤭🤗👍👍,5
Tokopedia,kenapa kok sampai terlambat kalao pilih kurir yang cepet kilat kok sampai terlambat datang nya,4
Tokopedia,mantap gan,5
Tokopedia,Bagus dan aman,5
Tokopedia,"gaada voucher belanja dan gratis ongkir, tokped mahal. klau udh dikasih voucher belanja dan gratis ongkir ku kasih bintang 5. sudah chat cs jawabannya bisa belanja tanpa menggunakan voucher. lah kocak aku mah mending shopee aja gratis ongkir daripada tokped harganya mahal gaada solusi, minimal kembalikan voucher ku.",1
Tokopedia,solusi tokped mengalami error :(IO-XIYM),1
Tokopedia,Beli obat aja dipersulit. Udah bener pake halodoc malah bikin aplikasi sendiri. Nyari dokter ga dapet dapet. Dzolim!,1
Tokopedia,"harganya ga konsisten, berubah pas mau check out",1
Tokopedia,lebih bagus shope sih🗿🗿,5
Tokopedia,cocok untuk belanja,5
Tokopedia,tokopedia yg jualan penipu smua bisa sedot paylater org smpi hbs..,1
Tokopedia,"Tokopedia emang oke,",5
Tokopedia,parah sering error servernya,3
Tokopedia,menggaggu,1
Tokopedia,Terima kasih..aplikasi yg bagus untuk jual beli product,5
Tokopedia,Kenapa sampai saat ini saya tidak bisa melakukan pembayaran via transfer mandiri??...padahal saya sering bayar pakai transfer mandiri untuk tagihan2..,5
Tokopedia,"makin mahal, harus daftar plus baru gratis ongkir.. pindah toko orange banyak gratis ongkir ternyata n murah murah. harga plus mahal 150rb/bulan..ga tiap hari belanja ko. plus 30rb sebulan wajar..nyekek 150rb",1
Tokopedia,kenapa iklan terus sih,1
Tokopedia,"regulasi nya apa bgt, cod doang dibatasi, beberapa kategori barang gk bisa cod (obat,makanan, dll), padahal kalo enggak gitu lebih enak loh, karna gk semua org aktif menggunakan m-banking/e-wallet",1
Tokopedia,susah buat cod,5
Tokopedia,aplikasi gak tanggung jawab.sudah belanja sudah bayar malah di cencel udah gitu dana nya tidak di kembalikan...,1
Tokopedia,Coba cek Toko HORIZON Audio Store. Produknya berharga 60 persen dari barang asli. Ulasannya bintang 5. Semua barang terjual 100. Yang memberikan ulasan anonim semua. Pasti itu penipu,1
Tokopedia,"alhamdulillah,,, sejak sy belanja di Tokopedia,,, smua kebutuhan sy bisa tercukupi dgn hrg yg sangat terjangkau dn layanan yg baik pula.",5
Tokopedia,Aplikasinya keseringan minta update. Sebulan bisa 2X update,1
Tokopedia,ojok metu iklan neng hp ku walaupun tidak f,1
Tokopedia,beli ditokopedia harganya murah,5
Tokopedia,❤👍👍,5
Tokopedia,"mau masuk aplikasi susahnya minta ampun. login eror, padahp paket data saya dan jaringan gede. .sorry uninstall",1
Tokopedia,luar biyasa Tokopedia mantap,4
Tokopedia,iklan dmna mna,1
Tokopedia,Alhamdulillah hebat banget,5
Tokopedia,mengnggu saya,1
Tokopedia,"saya kena tipu oleh seller di tokopedia, membeli tv barang tidak dikirim, lapor ke cs tokopedia malah makin pusing cuma disuruh mengulan ulang terus kronologinya, akhirnya duit saya hilang dan pihak tokopedia sampai saat ini tidak ada tanggapan!",5
Tokopedia,"saya kasih b 1🙏🙏🙏 soalnya saya beli celana di sini sudah 3 hari belum datang"" mana uangnya sudah saya transfer😠",1
Tokopedia,mantap full,5
Tokopedia,bagus dan memuaskan !!!,5
Tokopedia,okeeee,5
Tokopedia,"tampilannya kurang praktis, nyari saldo tokopedia ajah susah ga praktis",1
Tokopedia,"!!, #### * *",1
Tokopedia,mengganggu. hp bukan iklan,1
Tokopedia,"hapus layanan instan ga guna... pesan instan sampe lebih dr sehari, tokped ga ngotak",1
Tokopedia,good 👍🦶,4
Tokopedia,"saya pengguna baru di Tokopedia dan baru melakukan transaksi,karena barang tidak sesuai langsung saya retur,retur sudah di terima sellernya dan uang saya masuk ke saldo refund tapi kenyataanya saldo refund saya di toped tidak bisa di tarik dan juga tidak bisa untuk bayar transaksi di saldo refund saya, kecewa saya sebagai pengguna baru di toped",1
Tokopedia,ganggu aja...terus nggak suka dgn aplikasi ini...,5
Tokopedia,seneng bisa blanja dsni walau terkadang msh suka ada sedikit kesalahan yg tp bisalah,5
Tokopedia,"Tolong umtuk tampilan buat lebih simple lagi, saya mau top up saldo tokped tidak jadi karena tidak menemukannya. bila perlu saldo di simpan di paling depan & paling atas, gausahlah banyakin iklan2 promo gk penting",1
Tokopedia,"zeßzßaß ,ybx̌wel",4
Tokopedia,menurut saya Tokopedia itu aplikasi belanja online paling baik lah soalnya harga nya juga lebih terjangkau,5
Tokopedia,mantap. pelayanan bagus. tingkatkan,5
Tokopedia,ini kenapa saya mau beli wdp uang pas di gopay udah berhasil tapi di riwayat transaksi tidak berhasil dana di kembalikan,1
Tokopedia,"kenapa ga download dari dulu sih?!😭 sumpah ini apk nya bagus banget, harga nya murah murah, jadi belanja banyak pun tetep bisa hemat, diskon nya beneran gede, ga cuma NGE CLAIM kaya shopee itu. WAJIB DOWNNLOAD SEKARANGGGGG makasih ya buat yg udh nyiptain tokopedia, makasih team & seller. smg makin byk penggemarnyaa❤️❤️",5
Tokopedia,Saya senang dengan pelayanan toko pedia cepat tepat Dan akurat,5
Tokopedia,pengalaman buruk,1
Tokopedia,iklan mengganggu,1
Tokopedia,"Diperbaharui, buat beli obat susah, ribet. Buat beli di apotek langganan ngga bisa.",1
Tokopedia,sangat baik terimakasih ka,5
Tokopedia,gooddddd,5
Tokopedia,harga bersaing & banyak farian barangnya,5
Tokopedia,"toko² yang ga responsif mending dihangusin aja akunnya biar pembeli ga ketipu. banyak toko² mati yang ga ngirim barang, buang² waktu",1
Tokopedia,aplikasi mengganggu selalu muncul tanpa sebab,1
Tokopedia,lemott anjayyyy gelehhh🙄🗿,2
Tokopedia,reaksi cepat jika ada refund,5
Tokopedia,toped error,3
Tokopedia,aku sangat senang dgn aplikasih ini,5
Tokopedia,"Produk itu tidak melanggar apapun tapi itu masuk ke beranda saya terus jadi saya klik mengandung unsur tidak layak. Karena sudah saya klik tidak tertarik, sudah beli, tidak ingin melihat produk serupa, masih saja masuk beranda tolong diperbaiki🙏 Sudah saya klik mengandung unsur tidak layak pun masih masuk beranda😩",4
Tokopedia,suka banget belanja disini,5
Tokopedia,ok👍💯,5
Tokopedia,aplikasinya sangat berat untuk hp ram1 gratis ongkir nya tidak seperti shopee jd kembali uninstal,1
Tokopedia,"aplikasi ampas,beli barang dari jakarta ke jakarta seminggu lebih baru sampe beda jauh dengan apk oren yg tepat waktu dalam pengiriman,apalagi jasa pengiriman nya ancur kaga jelas semua nya",1
Tokopedia,lg eror kah? tdk bisa checkout barang,1
Tokopedia,sangat mengganggu,5
Tokopedia,daftar Tokopedia plus...tapi keuntungan cuma gratis ongkir ...tidak dapat potongan 5% dan 5000,3
Tokopedia,ini ada bug waktu pas scroll agak jauh ke bawah kita whistlist kemabli ke halaman atas lagi bete banget,1
Tokopedia,"Tolong kasih penalti ke seler yang bikin ""fake promo"", flash sale harusnya punya diskon atau spesial bundle yang bikin murah, ini harga sama. Barang dengan harga 150k mereka jual 500k lalu dikasih potongan palsu. Kesannya jadi murah padahal memang harganya segitu, bikin image Tokopedia jelek banget. Kedua tolong kasih penalti ke seler yang asal-asalan rubah status dari diproses ke dikirim, begitu kurir datang barangnya belum ready. Efeknya di statistik toko bagus, karena yang disalahkan kurir.",1
